molecule_chembl_id,type,value,units,pchembl_value
CHEMBL461426,IC50,40.0,nM,7.4
CHEMBL484270,IC50,40.0,nM,7.4
CHEMBL4468924,IC50,0.04,uM,7.4
CHEMBL412367,IC50,0.04,uM,7.4
CHEMBL1645467,IC50,0.04,uM,7.4
CHEMBL346863,IC50,40.0,nM,7.4
CHEMBL193681,IC50,0.04,uM,7.4
CHEMBL4094959,IC50,0.04,uM,7.4
CHEMBL3818062,IC50,40.16,nM,7.4
CHEMBL4795878,IC50,40.0,nM,7.4
CHEMBL331792,IC50,0.04,uM,7.4
CHEMBL93461,IC50,40.0,nM,7.4
CHEMBL124673,IC50,0.04,uM,7.4
CHEMBL3233770,IC50,0.04,uM,7.4
CHEMBL126137,IC50,40.0,nM,7.4
CHEMBL566337,IC50,40.0,nM,7.4
CHEMBL4569552,IC50,40.19,nM,7.4
CHEMBL3671557,IC50,40.0,nM,7.4
CHEMBL391181,IC50,0.04,uM,7.4
CHEMBL3676359,IC50,40.0,nM,7.4
CHEMBL4797395,IC50,41.0,nM,7.39
CHEMBL3087206,IC50,40.3,nM,7.39
CHEMBL3676365,IC50,41.0,nM,7.39
CHEMBL4227701,IC50,41.0,nM,7.39
CHEMBL3092324,IC50,0.041,uM,7.39
CHEMBL3953593,IC50,40.6,nM,7.39
CHEMBL3758889,IC50,41.0,nM,7.39
CHEMBL3949347,IC50,0.041,uM,7.39
CHEMBL68920,IC50,0.041,uM,7.39
CHEMBL213007,IC50,41.0,nM,7.39
CHEMBL512391,IC50,0.041,uM,7.39
CHEMBL37373,IC50,41.0,nM,7.39
CHEMBL180175,IC50,0.041,uM,7.39
CHEMBL3676352,IC50,42.0,nM,7.38
CHEMBL3671584,IC50,42.0,nM,7.38
CHEMBL2381504,IC50,0.042,uM,7.38
CHEMBL3087194,IC50,41.3,nM,7.38
CHEMBL4759650,IC50,41.4,nM,7.38
CHEMBL179572,IC50,0.042,uM,7.38
CHEMBL205235,IC50,0.042,uM,7.38
CHEMBL205284,IC50,0.042,uM,7.38
CHEMBL3040806,IC50,0.042,uM,7.38
CHEMBL3297897,IC50,42.2,nM,7.38
CHEMBL3912723,IC50,42.0,nM,7.38
CHEMBL470391,IC50,43.0,nM,7.37
CHEMBL3357640,IC50,42.9,nM,7.37
CHEMBL4857605,IC50,42.6,nM,7.37
CHEMBL3087200,IC50,42.9,nM,7.37
CHEMBL3234746,IC50,0.043,uM,7.37
CHEMBL4750608,IC50,43.0,nM,7.37
CHEMBL3234742,IC50,0.043,uM,7.37
CHEMBL340611,IC50,0.043,uM,7.37
CHEMBL4458843,IC50,0.043,uM,7.37
CHEMBL4228120,IC50,42.3,nM,7.37
CHEMBL4094438,IC50,43.2,nM,7.37
CHEMBL384711,IC50,0.043,uM,7.37
CHEMBL3234747,IC50,0.044,uM,7.36
CHEMBL247196,Ki,44.0,nM,7.36
CHEMBL177053,IC50,44.0,nM,7.36
CHEMBL383499,IC50,44.0,nM,7.36
CHEMBL3975699,IC50,44.0,nM,7.36
CHEMBL138363,IC50,44.0,nM,7.36
CHEMBL604893,IC50,0.044,uM,7.36
CHEMBL52765,IC50,0.044,uM,7.36
CHEMBL3671531,IC50,44.0,nM,7.36
CHEMBL4088971,IC50,44.0,nM,7.36
CHEMBL4453429,IC50,43.56,nmol/L,7.36
CHEMBL54788,IC50,44.0,nM,7.36
CHEMBL2348416,IC50,44.0,nM,7.36
CHEMBL578044,IC50,44.0,nM,7.36
CHEMBL4538707,IC50,44.0,nM,7.36
CHEMBL402113,IC50,0.044,uM,7.36
CHEMBL3828079,IC50,44.1,nM,7.36
CHEMBL3805333,IC50,43.8,nM,7.36
CHEMBL1928310,IC50,43.7,nM,7.36
CHEMBL179969,IC50,0.045,uM,7.35
CHEMBL3671527,IC50,45.0,nM,7.35
CHEMBL283201,IC50,45.0,nM,7.35
CHEMBL3647420,IC50,45.0,nM,7.35
CHEMBL3912266,IC50,44.5,nM,7.35
CHEMBL179577,IC50,0.045,uM,7.35
CHEMBL4225191,IC50,0.045,uM,7.35
CHEMBL391321,IC50,0.045,uM,7.35
CHEMBL128432,IC50,45.0,nM,7.35
CHEMBL4643111,IC50,0.045,uM,7.35
CHEMBL4084248,IC50,45.0,nM,7.35
CHEMBL3671576,IC50,45.0,nM,7.35
CHEMBL1914663,IC50,45.0,nM,7.35
CHEMBL2408830,IC50,0.045,uM,7.35
CHEMBL2385960,IC50,0.045,uM,7.35
CHEMBL566559,IC50,45.0,nM,7.35
CHEMBL4858535,IC50,44.96,nM,7.35
CHEMBL3982619,IC50,45.0,nM,7.35
CHEMBL1272223,IC50,0.046,uM,7.34
CHEMBL4214588,IC50,0.046,uM,7.34
CHEMBL4161396,IC50,45.4,nM,7.34
CHEMBL4281426,IC50,0.046,uM,7.34
CHEMBL3680376,IC50,45.34,nM,7.34
CHEMBL72393,IC50,0.046,uM,7.34
CHEMBL4068092,IC50,46.0,nM,7.34
CHEMBL4557993,IC50,45.2,nM,7.34
CHEMBL595615,IC50,0.046,uM,7.34
CHEMBL4072383,IC50,47.1,nM,7.33
CHEMBL2348418,IC50,47.0,nM,7.33
CHEMBL2148049,IC50,47.0,nM,7.33
CHEMBL255236,IC50,0.047,uM,7.33
CHEMBL4086000,IC50,46.8,nM,7.33
CHEMBL210660,IC50,47.0,nM,7.33
CHEMBL347282,IC50,47.0,nM,7.33
CHEMBL3234749,IC50,0.047,uM,7.33
CHEMBL3893698,IC50,47.0,nM,7.33
CHEMBL3799428,IC50,46.4,nM,7.33
CHEMBL247914,IC50,0.047,uM,7.33
CHEMBL4280835,IC50,47.1,nM,7.33
CHEMBL3671476,IC50,47.0,nM,7.33
CHEMBL3671562,IC50,47.0,nM,7.33
CHEMBL4438856,IC50,46.52,nM,7.33
CHEMBL3647417,IC50,48.0,nM,7.32
CHEMBL1203938,IC50,47.7,nM,7.32
CHEMBL2425094,IC50,0.048,uM,7.32
CHEMBL540590,IC50,48.0,nM,7.32
CHEMBL1928950,IC50,48.0,nM,7.32
CHEMBL2347966,IC50,48.0,nM,7.32
CHEMBL247104,IC50,0.048,uM,7.32
CHEMBL247709,IC50,0.048,uM,7.32
CHEMBL4519470,IC50,48.0,nM,7.32
CHEMBL4535949,IC50,48.07,nmol/L,7.32
CHEMBL4290750,IC50,48.0,nM,7.32
CHEMBL4291471,IC50,47.7,nM,7.32
CHEMBL3758946,IC50,48.0,nM,7.32
CHEMBL402316,IC50,0.048,uM,7.32
CHEMBL598307,IC50,0.048,uM,7.32
CHEMBL243839,IC50,47.5,nM,7.32
CHEMBL525725,IC50,0.049,uM,7.31
CHEMBL4859542,IC50,49.2,nM,7.31
CHEMBL2179119,IC50,49.2,nM,7.31
CHEMBL4225255,IC50,0.049,uM,7.31
CHEMBL3671582,IC50,49.0,nM,7.31
CHEMBL3604205,IC50,48.9,nM,7.31
CHEMBL57990,IC50,0.049,uM,7.31
CHEMBL4453068,IC50,48.7,nM,7.31
CHEMBL1630114,IC50,0.049,uM,7.31
CHEMBL3752074,IC50,48.81,nM,7.31
CHEMBL3647970,IC50,48.8,nM,7.31
CHEMBL4067514,IC50,48.9,nM,7.31
CHEMBL3983201,IC50,50.0,nM,7.3
CHEMBL3948661,IC50,50.0,nM,7.3
CHEMBL3961982,IC50,50.0,nM,7.3
CHEMBL3944702,IC50,50.0,nM,7.3
CHEMBL4871985,IC50,49.94,nM,7.3
CHEMBL372112,IC50,0.05,uM,7.3
CHEMBL383760,IC50,0.05,uM,7.3
CHEMBL501705,IC50,50.0,nM,7.3
CHEMBL380889,IC50,0.05,uM,7.3
CHEMBL3914599,IC50,50.0,nM,7.3
CHEMBL181742,IC50,0.05,uM,7.3
CHEMBL355294,IC50,0.05,uM,7.3
CHEMBL461869,IC50,50.0,nM,7.3
CHEMBL2325101,IC50,0.05,uM,7.3
CHEMBL207674,IC50,0.05,uM,7.3
CHEMBL212201,IC50,0.05,uM,7.3
CHEMBL207037,IC50,0.05,uM,7.3
CHEMBL246687,IC50,0.05,uM,7.3
CHEMBL251498,IC50,50.3,nM,7.3
CHEMBL542484,IC50,0.05,uM,7.3
CHEMBL555321,IC50,0.05,uM,7.3
CHEMBL381080,IC50,0.05,uM,7.3
CHEMBL3815045,IC50,0.05,uM,7.3
CHEMBL103864,IC50,50.0,nM,7.3
CHEMBL3963620,IC50,50.0,nM,7.3
CHEMBL450396,IC50,50.0,nM,7.3
CHEMBL466586,IC50,50.0,nM,7.3
CHEMBL517585,IC50,50.0,nM,7.3
CHEMBL3929002,IC50,50.0,nM,7.3
CHEMBL3966111,IC50,0.05,uM,7.3
CHEMBL3951099,IC50,50.0,nM,7.3
CHEMBL208048,IC50,0.05,uM,7.3
CHEMBL504117,IC50,50.0,nM,7.3
CHEMBL1645471,IC50,0.05,uM,7.3
CHEMBL3893128,IC50,50.0,nM,7.3
CHEMBL393264,IC50,0.05,uM,7.3
CHEMBL51265,IC50,51.0,nM,7.29
CHEMBL1203934,IC50,51.0,nM,7.29
CHEMBL4529521,IC50,50.8,nM,7.29
CHEMBL384699,IC50,51.0,nM,7.29
CHEMBL3920551,IC50,51.0,nM,7.29
CHEMBL2031310,IC50,50.7,nM,7.29
CHEMBL180415,IC50,0.051,uM,7.29
CHEMBL2381514,IC50,0.051,uM,7.29
CHEMBL3938794,IC50,51.0,nM,7.29
CHEMBL3355885,IC50,51.2,nM,7.29
CHEMBL4856592,IC50,50.8,nM,7.29
CHEMBL4759414,IC50,50.9,nM,7.29
CHEMBL4203001,IC50,51.3,nM,7.29
CHEMBL422292,IC50,51.0,nM,7.29
CHEMBL4204139,IC50,51.9,nM,7.29
CHEMBL4846607,IC50,51.2,nM,7.29
CHEMBL4745868,IC50,51.0,nM,7.29
CHEMBL248221,Ki,52.0,nM,7.28
CHEMBL2148046,IC50,53.0,nM,7.28
CHEMBL298637,IC50,52.0,nM,7.28
CHEMBL93545,IC50,53.0,nM,7.28
CHEMBL2381509,IC50,0.052,uM,7.28
CHEMBL4062830,IC50,52.8,nM,7.28
CHEMBL2425089,IC50,0.052,uM,7.28
CHEMBL4451986,IC50,52.0,nM,7.28
CHEMBL248425,Ki,52.0,nM,7.28
CHEMBL1914664,IC50,52.0,nM,7.28
CHEMBL3927914,IC50,53.0,nM,7.28
CHEMBL434720,IC50,0.053,uM,7.28
CHEMBL4776012,IC50,53.0,nM,7.28
CHEMBL3612593,IC50,0.053,uM,7.28
CHEMBL4441029,IC50,52.6,nM,7.28
CHEMBL4546122,IC50,52.0,nM,7.28
CHEMBL36819,IC50,53.0,nM,7.28
CHEMBL3905411,IC50,52.0,nM,7.28
CHEMBL4283970,IC50,53.0,nM,7.28
CHEMBL3416438,IC50,53.0,nM,7.28
CHEMBL3040548,IC50,52.67,nM,7.28
CHEMBL497863,IC50,0.052,uM,7.28
CHEMBL519757,IC50,54.0,nM,7.27
CHEMBL449093,IC50,0.054,uM,7.27
CHEMBL4751362,IC50,0.054000000000000006,uM,7.27
CHEMBL516487,IC50,0.054,uM,7.27
CHEMBL3956465,EC50,55.0,nM,7.26
CHEMBL328879,IC50,55.0,nM,7.26
CHEMBL3416623,IC50,55.0,nM,7.26
CHEMBL3985134,EC50,55.0,nM,7.26
CHEMBL3947802,EC50,55.0,nM,7.26
CHEMBL3944027,EC50,55.0,nM,7.26
CHEMBL3985592,EC50,55.0,nM,7.26
CHEMBL3894076,EC50,55.0,nM,7.26
CHEMBL3954273,EC50,55.0,nM,7.26
CHEMBL1933083,IC50,0.055,uM,7.26
CHEMBL4796130,IC50,55.0,nM,7.26
CHEMBL3954684,EC50,55.0,nM,7.26
CHEMBL4092966,IC50,55.5,nM,7.26
CHEMBL3978161,EC50,55.0,nM,7.26
CHEMBL3903641,EC50,55.0,nM,7.26
CHEMBL4451619,IC50,54.99,nM,7.26
CHEMBL2087353,IC50,55.0,nM,7.26
CHEMBL4441745,IC50,54.69,nM,7.26
CHEMBL3086103,IC50,55.5,nM,7.26
CHEMBL1093234,IC50,55.0,nM,7.26
CHEMBL4061283,IC50,0.0555,uM,7.26
CHEMBL4062722,IC50,55.0,nM,7.26
CHEMBL3671480,IC50,56.0,nM,7.25
CHEMBL1090360,IC50,56.0,nM,7.25
CHEMBL4064776,IC50,56.0,nM,7.25
CHEMBL92985,IC50,56.0,nM,7.25
CHEMBL2425092,IC50,0.056,uM,7.25
CHEMBL2148047,IC50,56.0,nM,7.25
CHEMBL442938,IC50,56.48,nmol,7.25
CHEMBL4441392,IC50,0.056,uM,7.25
CHEMBL3937527,IC50,56.0,nM,7.25
CHEMBL3040455,IC50,56.24,nM,7.25
CHEMBL4204498,Ki,56.0,nM,7.25
CHEMBL115745,IC50,56.0,nM,7.25
CHEMBL326596,IC50,58.0,nM,7.24
CHEMBL507714,IC50,57.0,nM,7.24
CHEMBL1090361,IC50,57.0,nM,7.24
CHEMBL3806145,IC50,57.8,nM,7.24
CHEMBL2374458,IC50,58.0,nM,7.24
CHEMBL257814,IC50,0.057,uM,7.24
CHEMBL437584,IC50,58.0,nM,7.24
CHEMBL3758830,Ki,57.0,nM,7.24
CHEMBL495734,IC50,58.0,nM,7.24
CHEMBL443098,IC50,58.0,nM,7.24
CHEMBL55425,IC50,0.057,uM,7.24
CHEMBL332333,IC50,0.058,uM,7.24
CHEMBL544868,IC50,58.0,nM,7.24
CHEMBL334801,IC50,57.0,nM,7.24
CHEMBL3676379,IC50,57.0,nM,7.24
CHEMBL2374457,IC50,58.0,nM,7.24
CHEMBL4760606,IC50,57.0,nM,7.24
CHEMBL90595,IC50,0.057,uM,7.24
CHEMBL3948267,IC50,0.057,uM,7.24
CHEMBL3676371,IC50,58.0,nM,7.24
CHEMBL4095439,IC50,57.0,nM,7.24
CHEMBL3671488,IC50,59.0,nM,7.23
CHEMBL4550473,IC50,0.059,uM,7.23
CHEMBL2381506,IC50,0.059,uM,7.23
CHEMBL4563980,IC50,59.0,nM,7.23
CHEMBL93049,IC50,0.059,uM,7.23
CHEMBL2381515,IC50,0.059,uM,7.23
CHEMBL345109,IC50,59.0,nM,7.23
CHEMBL3671515,IC50,59.0,nM,7.23
CHEMBL3806222,IC50,58.8,nM,7.23
CHEMBL3941626,IC50,59.0,nM,7.23
CHEMBL371888,IC50,0.059,uM,7.23
CHEMBL3759649,IC50,59.0,nM,7.23
CHEMBL2437482,IC50,59.1,nM,7.23
CHEMBL3087199,IC50,58.7,nM,7.23
CHEMBL469997,IC50,59.0,nM,7.23
CHEMBL3973973,IC50,0.06,uM,7.22
CHEMBL3357643,IC50,59.8,nM,7.22
CHEMBL4286031,IC50,60.0,nM,7.22
CHEMBL217536,IC50,0.06,uM,7.22
CHEMBL3436358,IC50,59.9,nM,7.22
CHEMBL4063890,IC50,0.06,uM,7.22
CHEMBL401251,Ki,60.0,nM,7.22
CHEMBL4066569,IC50,60.6,nM,7.22
CHEMBL370934,IC50,0.06,uM,7.22
CHEMBL2325100,IC50,0.06,uM,7.22
CHEMBL1821869,IC50,0.06,uM,7.22
CHEMBL207247,IC50,0.06,uM,7.22
CHEMBL4176629,IC50,0.06,uM,7.22
CHEMBL4065300,IC50,60.1,nM,7.22
CHEMBL4588786,IC50,0.06,uM,7.22
CHEMBL2180203,IC50,0.06,uM,7.22
CHEMBL4095447,IC50,0.06,uM,7.22
CHEMBL525805,IC50,60.0,nM,7.22
CHEMBL3962365,IC50,0.06,uM,7.22
CHEMBL4871593,IC50,60.0,nM,7.22
CHEMBL393848,IC50,0.06,uM,7.22
CHEMBL4085352,IC50,60.7,nM,7.22
CHEMBL2347231,IC50,0.061,uM,7.21
CHEMBL294395,IC50,0.061,uM,7.21
CHEMBL246284,IC50,0.061,uM,7.21
CHEMBL2064395,IC50,0.061,uM,7.21
CHEMBL4440586,IC50,61.0,nM,7.21
CHEMBL3647973,IC50,60.9,nM,7.21
CHEMBL1928952,IC50,61.0,nM,7.21
CHEMBL328245,IC50,0.062,uM,7.21
CHEMBL442754,IC50,0.062,uM,7.21
CHEMBL4456976,IC50,0.062,uM,7.21
CHEMBL3968839,IC50,0.061,uM,7.21
CHEMBL1914655,IC50,62.0,nM,7.21
CHEMBL4229213,IC50,62.5,nM,7.2
CHEMBL499534,IC50,63.0,nM,7.2
CHEMBL500381,IC50,63.0,nM,7.2
CHEMBL505626,IC50,63.0,nM,7.2
CHEMBL2334001,IC50,63.4,nM,7.2
CHEMBL204625,IC50,0.063,uM,7.2
CHEMBL4099008,IC50,63.8,nM,7.2
CHEMBL473553,IC50,0.063,uM,7.2
CHEMBL596059,IC50,0.063,uM,7.2
CHEMBL391779,IC50,0.063,uM,7.2
CHEMBL3774947,IC50,63.1,nM,7.2
CHEMBL4080711,IC50,63.6,nM,7.2
CHEMBL1090356,IC50,63.0,nM,7.2
CHEMBL1914669,IC50,63.0,nM,7.2
CHEMBL3676348,IC50,65.0,nM,7.19
CHEMBL3896476,IC50,64.0,nM,7.19
CHEMBL93784,IC50,0.065,uM,7.19
CHEMBL3699600,IC50,65.0,nM,7.19
CHEMBL3699608,IC50,65.0,nM,7.19
CHEMBL3970738,IC50,0.065,uM,7.19
CHEMBL3943512,IC50,0.065,uM,7.19
CHEMBL4099445,IC50,64.3,nM,7.19
CHEMBL137364,IC50,0.064,uM,7.19
CHEMBL327838,IC50,0.065,uM,7.19
CHEMBL1683959,IC50,0.065,uM,7.19
CHEMBL251732,IC50,65.0,nM,7.19
CHEMBL180516,IC50,0.064,uM,7.19
CHEMBL245667,IC50,0.064,uM,7.19
CHEMBL4740108,IC50,0.064,uM,7.19
CHEMBL92356,IC50,0.065,uM,7.19
CHEMBL3699618,IC50,65.0,nM,7.19
CHEMBL1947125,IC50,65.0,nM,7.19
CHEMBL4453748,IC50,65.2,nM,7.19
CHEMBL3924500,IC50,65.0,nM,7.19
CHEMBL3699591,IC50,65.0,nM,7.19
CHEMBL4463766,IC50,0.064,uM,7.19
CHEMBL3699598,IC50,65.0,nM,7.19
CHEMBL3639984,IC50,65.0,nM,7.19
CHEMBL7866,IC50,0.064,uM,7.19
CHEMBL4446258,IC50,65.1,nM,7.19
CHEMBL1928955,IC50,65.0,nM,7.19
CHEMBL507329,IC50,65.0,nM,7.19
CHEMBL401054,Ki,64.0,nM,7.19
CHEMBL344486,IC50,64.0,nM,7.19
CHEMBL4870560,IC50,64.79,nM,7.19
CHEMBL3764589,IC50,66.3,nM,7.18
CHEMBL4851795,IC50,65.41,nM,7.18
CHEMBL4755651,IC50,0.066,uM,7.18
CHEMBL4866476,IC50,65.63,nM,7.18
CHEMBL205776,IC50,66.0,nM,7.18
CHEMBL4070707,IC50,66.0,nM,7.18
CHEMBL294034,IC50,0.066,uM,7.18
CHEMBL320705,IC50,0.066,uM,7.18
CHEMBL591040,IC50,65.5,nM,7.18
CHEMBL4449898,IC50,65.34,nM,7.18
CHEMBL3754785,IC50,66.59,nM,7.18
CHEMBL4103194,IC50,66.0,nM,7.18
CHEMBL3639703,IC50,68.0,nM,7.17
CHEMBL4282879,IC50,68.0,nM,7.17
CHEMBL1682557,Ki,0.067,uM,7.17
CHEMBL473436,IC50,68.0,nM,7.17
CHEMBL92936,IC50,68.0,nM,7.17
CHEMBL245278,IC50,0.068,uM,7.17
CHEMBL15202,IC50,68.0,nM,7.17
CHEMBL3961532,IC50,0.067,uM,7.17
CHEMBL1683958,IC50,0.068,uM,7.17
CHEMBL475767,IC50,68.0,nM,7.17
CHEMBL3297898,IC50,68.2,nM,7.17
CHEMBL1241676,IC50,0.067,uM,7.17
CHEMBL210659,IC50,67.0,nM,7.17
CHEMBL248222,Ki,68.0,nM,7.17
CHEMBL1788321,IC50,0.067,uM,7.17
CHEMBL2064383,IC50,0.067,uM,7.17
CHEMBL94109,IC50,0.068,uM,7.17
CHEMBL3092308,IC50,0.068,uM,7.17
CHEMBL178144,IC50,0.068,uM,7.17
CHEMBL2408829,IC50,0.068,uM,7.17
CHEMBL401443,IC50,0.068,uM,7.17
CHEMBL3676386,IC50,68.0,nM,7.17
CHEMBL76432,IC50,0.068,uM,7.17
CHEMBL3671556,IC50,69.0,nM,7.16
CHEMBL56027,IC50,0.069,uM,7.16
CHEMBL4793105,IC50,70.0,nM,7.16
CHEMBL197689,IC50,0.07,uM,7.16
CHEMBL3671522,IC50,69.0,nM,7.16
CHEMBL255490,IC50,0.07,uM,7.16
CHEMBL4861707,IC50,68.81,nM,7.16
CHEMBL3957416,IC50,0.069,uM,7.16
CHEMBL3671536,IC50,70.0,nM,7.16
CHEMBL169970,IC50,0.07,uM,7.16
CHEMBL3416633,IC50,69.0,nM,7.16
CHEMBL1272276,IC50,0.07,uM,7.16
CHEMBL4521214,IC50,70.0,nM,7.16
CHEMBL4286263,IC50,70.0,nM,7.16
CHEMBL3671568,IC50,69.0,nM,7.16
CHEMBL4073960,IC50,0.07,uM,7.16
CHEMBL248322,IC50,0.07,uM,7.16
CHEMBL98798,IC50,0.07,uM,7.16
CHEMBL1173814,IC50,0.07,uM,7.16
CHEMBL4437943,IC50,0.07,uM,7.16
CHEMBL207246,IC50,0.07,uM,7.16
CHEMBL123322,IC50,0.07,uM,7.16
CHEMBL3297899,IC50,70.7,nM,7.15
CHEMBL136674,IC50,0.071,uM,7.15
CHEMBL414220,IC50,0.071,uM,7.15
CHEMBL225929,IC50,0.071,uM,7.15
CHEMBL299672,IC50,0.071,uM,7.15
CHEMBL160303,IC50,0.071,uM,7.15
CHEMBL3894938,IC50,70.49,nM,7.15
CHEMBL3416634,IC50,71.0,nM,7.15
CHEMBL4170916,IC50,71.0,nM,7.15
CHEMBL3622622,IC50,72.2,nM,7.14
CHEMBL4097682,IC50,71.6,nM,7.14
CHEMBL245869,IC50,0.073,uM,7.14
CHEMBL91925,IC50,0.073,uM,7.14
CHEMBL2381505,IC50,0.073,uM,7.14
CHEMBL4176787,IC50,72.0,nM,7.14
CHEMBL4443062,IC50,73.1,nM,7.14
CHEMBL554983,IC50,72.0,nM,7.14
CHEMBL179633,IC50,0.072,uM,7.14
CHEMBL4098500,IC50,72.0,nM,7.14
CHEMBL3752248,IC50,71.71,nM,7.14
CHEMBL596957,IC50,72.0,nM,7.14
CHEMBL4750734,IC50,71.67,nM,7.14
CHEMBL3971413,IC50,0.072,uM,7.14
CHEMBL3754556,IC50,71.82,nM,7.14
CHEMBL3740850,IC50,0.072,uM,7.14
CHEMBL4871569,IC50,0.07200000000000001,uM,7.14
CHEMBL1934629,IC50,0.074,uM,7.13
CHEMBL316127,IC50,0.074,uM,7.13
CHEMBL3939429,IC50,74.0,nM,7.13
CHEMBL3297900,IC50,73.3,nM,7.13
CHEMBL4743173,IC50,74.0,nM,7.13
CHEMBL3805299,IC50,74.6,nM,7.13
CHEMBL14627,IC50,74.0,nM,7.13
CHEMBL15346,IC50,74.0,nM,7.13
CHEMBL3931858,IC50,74.5,nM,7.13
CHEMBL31965,IC50,0.074,uM,7.13
CHEMBL438440,IC50,0.074,uM,7.13
CHEMBL1380839,IC50,76.0,nM,7.12
CHEMBL4445265,IC50,0.076,uM,7.12
CHEMBL4460261,IC50,0.075,uM,7.12
CHEMBL4061473,IC50,76.0,nM,7.12
CHEMBL179607,IC50,0.075,uM,7.12
CHEMBL2348415,IC50,75.0,nM,7.12
CHEMBL1744347,IC50,0.075,uM,7.12
CHEMBL461114,IC50,0.076,uM,7.12
CHEMBL4097216,IC50,75.0,nM,7.12
CHEMBL205047,IC50,0.076,uM,7.12
CHEMBL3676372,IC50,75.0,nM,7.12
CHEMBL3671565,IC50,76.0,nM,7.12
CHEMBL461311,IC50,0.076,uM,7.12
CHEMBL2064372,IC50,0.078,uM,7.11
CHEMBL3753142,IC50,78.17,nM,7.11
CHEMBL4213400,IC50,78.0,nM,7.11
CHEMBL3936642,IC50,0.077,uM,7.11
CHEMBL3671549,IC50,78.0,nM,7.11
CHEMBL3929448,IC50,78.0,nM,7.11
CHEMBL178312,IC50,0.078,uM,7.11
CHEMBL3752365,IC50,78.0,nM,7.11
CHEMBL3977192,IC50,77.0,nM,7.11
CHEMBL207869,IC50,0.077,uM,7.11
CHEMBL434828,IC50,77.0,nM,7.11
CHEMBL3218000,IC50,0.078,uM,7.11
CHEMBL3219131,IC50,77.19,nM,7.11
CHEMBL3344212,IC50,77.2,nM,7.11
CHEMBL4565086,IC50,0.077,uM,7.11
CHEMBL4528630,IC50,78.0,nM,7.11
CHEMBL4224932,IC50,0.08,uM,7.1
CHEMBL3921347,IC50,0.079,uM,7.1
CHEMBL207410,IC50,0.079,uM,7.1
CHEMBL3676349,IC50,80.0,nM,7.1
CHEMBL466175,IC50,79.0,nM,7.1
CHEMBL1934627,IC50,0.079,uM,7.1
CHEMBL169390,IC50,0.08,uM,7.1
CHEMBL399438,Ki,80.0,nM,7.1
CHEMBL4127317,IC50,79.0,nM,7.1
CHEMBL447365,IC50,79.0,nM,7.1
CHEMBL245996,Ki,80.0,nM,7.1
CHEMBL466615,IC50,79.0,nM,7.1
CHEMBL380454,IC50,0.08,uM,7.1
CHEMBL291514,IC50,0.079,uM,7.1
CHEMBL540701,IC50,79.0,nM,7.1
CHEMBL113070,IC50,0.08,uM,7.1
CHEMBL3914227,IC50,0.079,uM,7.1
CHEMBL379093,IC50,0.079,uM,7.1
CHEMBL95774,IC50,0.08,uM,7.1
CHEMBL4636996,IC50,0.08,uM,7.1
CHEMBL592466,IC50,0.08,uM,7.1
CHEMBL4863836,IC50,79.4,nM,7.1
CHEMBL215814,IC50,0.08,uM,7.1
CHEMBL3416621,IC50,80.0,nM,7.1
CHEMBL507821,IC50,80.0,nM,7.1
CHEMBL250524,IC50,80.0,nM,7.1
CHEMBL4061297,Ki,0.08,uM,7.1
CHEMBL352583,IC50,0.08,uM,7.1
CHEMBL4207398,Ki,0.08,uM,7.1
CHEMBL346846,IC50,80.0,nM,7.1
CHEMBL589588,IC50,0.08,uM,7.1
CHEMBL92825,IC50,80.0,nM,7.1
CHEMBL4446953,IC50,79.0,nM,7.1
CHEMBL4283823,IC50,81.0,nM,7.09
CHEMBL1172773,IC50,82.0,nM,7.09
CHEMBL4291935,IC50,80.8,nM,7.09
CHEMBL4103370,IC50,0.081,uM,7.09
CHEMBL427671,IC50,0.081,uM,7.09
CHEMBL179164,IC50,0.082,uM,7.09
CHEMBL4443413,IC50,81.7,nM,7.09
CHEMBL422347,IC50,0.082,uM,7.09
CHEMBL4755988,IC50,0.081,uM,7.09
CHEMBL1619395,IC50,0.081,uM,7.09
CHEMBL208144,IC50,81.0,nM,7.09
CHEMBL500115,IC50,81.0,nM,7.09
CHEMBL3734988,IC50,81.0,nM,7.09
CHEMBL511839,IC50,82.0,nM,7.09
CHEMBL3133752,IC50,82.0,nM,7.09
CHEMBL1988225,IC50,81.07,nM,7.09
CHEMBL3936505,IC50,0.082,uM,7.09
CHEMBL4792062,IC50,81.0,nM,7.09
CHEMBL3092310,IC50,0.082,uM,7.09
CHEMBL4128726,IC50,82.0,nM,7.09
CHEMBL4857477,IC50,81.0,nM,7.09
CHEMBL53311,IC50,82.0,nM,7.09
CHEMBL1241581,IC50,0.084,uM,7.08
CHEMBL4582195,IC50,0.084,uM,7.08
CHEMBL97162,IC50,83.0,nM,7.08
CHEMBL3889694,IC50,83.4,nM,7.08
CHEMBL4549542,IC50,0.083,uM,7.08
CHEMBL4435632,IC50,0.084,uM,7.08
CHEMBL121260,IC50,0.084,uM,7.08
CHEMBL604094,IC50,84.2,nM,7.08
CHEMBL3263962,IC50,0.084,uM,7.08
CHEMBL4210550,IC50,82.6,nM,7.08
CHEMBL428046,IC50,0.083,uM,7.08
CHEMBL3804886,IC50,83.88,nM,7.08
CHEMBL3805383,IC50,82.5,nM,7.08
CHEMBL3298000,IC50,82.3,nM,7.08
CHEMBL3416605,IC50,83.0,nM,7.08
