,molecule_chembl_id,pchembl_value,smiles,ROMol,MW,HBA,HBD,LogP,rule_of_five_conform
1392,CHEMBL156808,6.5,O=C1NC(=O)C(c2ccc(Cl)cc2)=C1Nc1ccc(O)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD334FF90>,314.045819892,4,3,2.5252,yes
1393,CHEMBL491859,6.5,Cn1cc(C2=C(c3coc4cc(F)c(F)cc34)C(=O)NC2=O)c2ccc3ccccc3c21,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3346040>,428.09724874799997,4,1,4.923100000000003,yes
1394,CHEMBL362030,6.5,COc1ccc(-c2cc3c(NC(=O)C4CC4)ncnc3o2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD33460B0>,309.11134134,5,1,3.246900000000001,yes
1395,CHEMBL182891,6.5,COc1ccc(-c2cc3c(NC(=O)CC4CCCC4)ncnc3o2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3346120>,351.158291532,5,1,4.417200000000002,yes
1396,CHEMBL5089614,6.5,CN(c1ncnc2[nH]c3cc(Br)ccc3c12)[C@H]1CCCN(CCC#N)C1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3346190>,412.1011067720001,5,1,3.6878800000000025,yes
1397,CHEMBL3736599,6.5,COc1ccc2[nH]nc(C(=O)NCC3CCN(Cc4ccc(C(=O)O)nc4)CC3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3346200>,423.19065428,6,3,2.3067,yes
1398,CHEMBL2064515,6.5,N#Cc1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3346270>,413.08341233999994,7,0,5.296280000000003,yes
1399,CHEMBL1630486,6.5,COc1ccc(Nc2nnc(-c3ccc(S(C)(=O)=O)cc3)o2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD33462E0>,345.07832695999997,7,1,2.8923000000000014,yes
1400,CHEMBL3735621,6.5,COc1ccc2[nH]nc(C(=O)NCC3CCN(Cc4ccc(C(=O)[O-])nc4)CC3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3346350>,422.18337782790996,7,2,0.9719999999999993,yes
1401,CHEMBL260929,6.5,O=C(Nc1n[nH]c2cc(-c3ccc[nH]3)ccc12)C1CC1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD33463C0>,266.116761068,2,3,2.906500000000001,yes
1402,CHEMBL3398198,6.49,Cn1cc(C2=C(c3nnc4ccccn34)C(=O)NC2=O)c2ccc(Br)cc21,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3346430>,421.01743672399994,6,1,2.550700000000001,yes
1403,CHEMBL1630451,6.49,COc1ccc(-c2cc(-c3ccc(F)cc3)[nH]c(=O)c2O)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD33464A0>,311.095771528,3,2,3.5622000000000016,yes
1404,CHEMBL2103840,6.49,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3346510>,396.227374136,7,2,2.2785000000000006,yes
1405,CHEMBL2158866,6.48,CCN(CC)S(=O)(=O)c1cc(Nc2nccc(-c3ccnc(-c4ccc(NC(=O)NC)cc4)c3)n2)ccc1Cl,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3346580>,565.1662864360001,7,3,5.384400000000005,no
1406,CHEMBL3735529,6.48,CCOC(=O)c1ccc(CN2CCC(CNC(=O)c3n[nH]c4ccc(OC)cc34)CC2)o1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD33465F0>,440.20596999599996,7,2,2.983200000000001,yes
1407,CHEMBL260928,6.48,O=C(Nc1n[nH]c2cc(-c3ccsc3)ccc12)C1CC1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3346660>,283.077933036,3,2,3.6399000000000017,yes
1408,CHEMBL451857,6.48,Fc1cccc(CNc2nnc(-c3ccc4c(c3)CCO4)o2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD33466D0>,311.10700490799996,5,1,3.4227000000000016,yes
1409,CHEMBL5078303,6.48,Cn1c(NCCCCCCCNc2c3c(nc4ccccc24)CCCC3)nc(-c2ccncc2)cc1=O,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3346740>,496.295059772,7,2,5.743800000000006,yes
1410,CHEMBL1940252,6.47,CC(=O)N1CC[C@@H](Nc2cncc(C(=O)c3cn(C(C)C)c4ncnc(N)c34)n2)[C@H]1c1ccc(F)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD33467B0>,502.2241003240001,9,2,3.528500000000002,yes
1411,CHEMBL470380,6.47,Fc1cccc(CCc2nnc(-c3ccc4c(c3)CCO4)o2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3346820>,310.11175593999997,4,0,3.5958000000000023,yes
1412,CHEMBL4526685,6.47,O=C1NC(=S)N/C1=C/c1ccc(-c2cccc(C(=O)O)c2)o1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3346890>,314.0361277999999,4,3,1.99,yes
1413,CHEMBL561421,6.47,CC(=O)Nc1ccc(Sc2nc(Nc3cc(C4CC4)[nH]n3)c3ccccc3n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3346900>,416.14193026000004,6,3,5.083500000000003,yes
1414,CHEMBL155967,6.47,O=C1NC(=O)C(N2CCc3ccccc32)=C1c1ccccc1Cl,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3346970>,324.066555336,3,1,2.770200000000001,yes
1415,CHEMBL490044,6.47,COc1ccc(COc2ccc3c(C4=C(c5cn(C)c6ccc(Br)cc56)C(=O)NC4=O)coc3c2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD33469E0>,556.063383872,6,1,5.841800000000005,no
1416,CHEMBL4514599,6.46,COC(=O)Nc1ccc2c(c1)C(=Cc1ccc([N+](=O)[O-])cc1)C(=O)N2,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3346A50>,339.08552051600003,5,2,3.2658000000000014,yes
1417,CHEMBL3736216,6.46,COc1ccc2[nH]nc(C(=O)NCC3CCN(CCc4ccc(O)cc4)CC3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3346AC0>,408.21614075599996,5,3,2.9616000000000016,yes
1418,CHEMBL3736462,6.46,COc1ccc2[nH]nc(C(=O)NCC3CCN(Cc4ccc(OCc5ccccc5)cc4)CC3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3346B30>,484.24744088399996,5,2,4.792500000000005,yes
1419,CHEMBL427726,6.46,Cc1ccc(N2CCN(CCCNC(=O)c3nc(-c4cccnc4)no3)CC2)cc1C,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3346BA0>,420.22737413600004,7,1,2.6905400000000013,yes
1420,CHEMBL1086734,6.46,Cn1cc(C2=C(Nc3ccccc3)C(=O)NC2=O)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3346C10>,317.11642672,4,2,2.6579000000000006,yes
1421,CHEMBL1082235,6.45,CCCC(=O)Nc1n[nH]c2cc(Cl)ccc12,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3346C80>,237.066889684,2,2,2.9549000000000003,yes
1422,CHEMBL264162,6.45,CCCC(=O)Nc1n[nH]c2ncc(B3OC(C)(C)C(C)(C)O3)cc12,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3346CF0>,330.18632099599995,5,2,1.9956999999999994,yes
1423,CHEMBL3943352,6.45,O=C(/C=C/c1cnc2[nH]cc(-c3ccccc3)c2c1)NCCc1c[nH]c2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3346D60>,406.179361324,2,3,5.083300000000003,yes
1424,CHEMBL597754,6.45,CNC(=O)c1nn(C)c2c1CCc1cnc(NC3CCN(C(=O)C4CCN(S(C)(=O)=O)CC4)CC3)nc1-2,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3346DD0>,530.242372568,9,2,0.4098000000000024,yes
1425,CHEMBL4439815,6.45,NC(=O)c1ncc(-c2cc(NC(=O)C3CC3)ncc2Br)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3346E40>,349.017436724,4,3,1.6815999999999995,yes
1426,CHEMBL4529679,6.45,NC(=O)c1nc(-c2cccc(OC(F)(F)F)c2)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3346EB0>,431.12052403200005,5,3,3.484700000000001,yes
1427,CHEMBL4787876,6.45,CN1CC=C(c2c(O)cc(O)c3c(=O)cc(-c4ccc(Sc5nc(-c6ccccc6)c[nH]5)cc4)oc23)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3346F20>,523.15657728,7,3,6.1314000000000055,no
1428,CHEMBL1210310,6.44,O=C(Nc1ncnc2[nH]c(-c3cccc(Cl)c3)nc12)C1CC1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3346F90>,313.073037684,4,2,3.0218000000000007,yes
1429,CHEMBL3736476,6.44,COC(=O)c1coc(CN2CCC(CNC(=O)c3n[nH]c4ccc(Br)cc34)CC2)n1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3342040>,475.08551628400005,7,2,2.742000000000001,yes
1430,CHEMBL4520113,6.44,COc1cc(CCC(=O)Nc2cc(-c3[nH]c(SC)nc3-c3ccc(F)cc3)ccn2)cc(OC)c1OC,<rdkit.Chem.rdchem.Mol object at 0x0000021AD33420B0>,522.173704564,7,2,5.596800000000005,no
1431,CHEMBL4632910,6.44,COc1cc2c(CNC3CCN(S(C)(=O)=O)CC3)cc3c(c2cc1OC)C(=O)NC3=O,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3342120>,447.14640651999997,7,2,1.2542000000000002,yes
1432,CHEMBL3734924,6.44,COc1ncccc1-c1ccc2[nH]nc(C(=O)NCC3CCN(Cc4ccc(C(=O)O)o4)CC3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3342190>,489.20121896399996,7,3,3.5667000000000018,yes
1433,CHEMBL3099832,6.44,Cn1cc(C2=C(c3nn(CCN4CCOCC4)c4ncccc34)C(=O)NC2=O)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3342200>,456.19098862799996,8,1,1.822399999999999,yes
1434,CHEMBL3734911,6.44,COc1ccc2[nH]nc(C(=O)NCC3CCN(CCC4CCCC(C)C4)CC3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3342270>,412.283826392,4,2,4.229700000000004,yes
1435,CHEMBL4458206,6.43,Cc1ccc(-c2cnc(N)c(/N=C/c3ccnc(NC(=O)C4CC4)c3)c2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD33422E0>,371.174610292,5,2,4.133320000000002,yes
1436,CHEMBL2177172,6.43,CN1CCN(S(=O)(=O)c2ccc(-c3cncc(C(=O)Nc4cccnc4)n3)cc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3342350>,438.14740956400004,7,1,1.7269999999999996,yes
1437,CHEMBL178945,6.43,CN(C)CCCn1nc(C2=C(c3cn(-c4cccs4)c4ccccc34)C(=O)NC2=O)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000021AD33423C0>,495.17289604,7,1,4.5606000000000035,yes
1438,CHEMBL1099290,6.43,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(CN(C)C)cc21,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3342430>,369.19132297600004,9,2,1.2673999999999999,yes
1439,CHEMBL4861930,6.43,OC1(c2ccccc2)CSC(=S)N1Cc1ccncc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD33424A0>,302.054755068,4,1,2.760600000000001,yes
1440,CHEMBL160937,6.43,O=C1NC(=O)C(c2ccccc2Cl)=C1Nc1cccc(O)c1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3342510>,314.045819892,4,3,2.5252,yes
1441,CHEMBL3099835,6.42,CC(C)n1cc(C2=C(c3nn(CCCN4CCOCC4)c4ncccc34)C(=O)NC2=O)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3342580>,498.23793882,8,1,3.256400000000001,yes
1442,CHEMBL261882,6.42,CN1CCC(C(=O)Nc2n[nH]c3nc(-c4ccccc4)c(Br)cc23)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD33425F0>,413.08512236,4,2,3.6677000000000017,yes
1443,CHEMBL322970,6.42,O=C1NC(=O)C(c2ccccc2[N+](=O)[O-])=C1Nc1ccc(O)c(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3342660>,359.0308981,6,3,2.4334,yes
1444,CHEMBL3828571,6.42,COc1ccc(CC(=O)NNC(=O)Cn2c(C)nc3ccccc32)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD33426D0>,352.15354049999996,5,2,1.7434199999999997,yes
1445,CHEMBL1802358,6.42,O=C1NC(Nc2ccccc2)=N/C1=C\c1ccc2c(c1)OCO2,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3342740>,307.09569127599997,5,2,2.3541,yes
1446,CHEMBL1079294,6.42,Nc1nonc1-c1nc2ccccc2n1C1CCC1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD33427B0>,255.112010036,6,1,2.3935000000000004,yes
1447,CHEMBL158835,6.41,CSc1ccc(NC2=C(c3ccc([N+](=O)[O-])cc3)C(=O)NC2=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3342820>,355.062676896,6,2,2.7963000000000005,yes
1448,CHEMBL5086422,6.41,CN(c1ncnc2[nH]c3cc(Br)ccc3c12)C1CCCN(CCC#N)C1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3342890>,412.1011067720001,5,1,3.6878800000000025,yes
1449,CHEMBL4643895,6.41,CCc1ccc(-n2cc(CSc3nnc(Cn4c(C(F)(F)F)nc5ccccc54)o3)nn2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3342900>,485.12456385600007,9,0,4.921800000000005,yes
1450,CHEMBL3298823,6.41,O=C(CC1CNC(=O)c2cc(-c3cn[nH]c3)cn21)NCc1cccc(F)c1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3342970>,367.144453036,4,3,2.0082999999999993,yes
1451,CHEMBL1079040,6.41,CC(C)Cn1c(-c2nonc2N)nc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000021AD33429E0>,257.1276601,6,1,2.3245000000000005,yes
1452,CHEMBL288064,6.41,Ic1cccc(CSc2nnc(-c3ccncc3)o2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3342A50>,394.95893094,5,0,4.028500000000003,yes
1453,CHEMBL156807,6.41,COc1ccc(C2=C(Nc3ccccc3)C(=O)NC2=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3342AC0>,294.100442308,4,2,2.1747999999999994,yes
1454,CHEMBL4873680,6.4,O=Cc1ccc2c(c1)[nH]c1c(NC(=O)C3CC3)nccc12,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3342B30>,279.100776656,3,2,2.8771000000000013,yes
1455,CHEMBL4435922,6.4,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)[C@H]3C[C@H](Cl)C3)c2)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3342BA0>,416.087388096,4,2,4.955600000000002,yes
1456,CHEMBL308293,6.4,CCCc1c(-c2ccc(OC)cc2)[nH]c2nccnc12,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3342C10>,267.137162164,3,1,3.586000000000001,yes
1457,CHEMBL3735837,6.4,COc1ccc2[nH]nc(C(=O)NCC3CCN(Cc4ccc(O)cc4)CC3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3342C80>,394.20049069199996,5,3,2.919100000000001,yes
1458,CHEMBL1098944,6.4,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OC[C@@H](C)N)cc21,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3342CF0>,385.186237596,10,3,0.9318000000000006,yes
1459,CHEMBL318208,6.4,Cn1c2c(c3cc(Br)ccc31)CC(=O)Nc1ccccc1-2,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3342D60>,340.021125136,2,1,4.102400000000002,yes
1460,CHEMBL4249925,6.4,CS(=O)(=O)Nc1cccc(CC(=O)Nc2nc(-c3c[nH]c4ncccc34)cs2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3342DD0>,427.07728140400013,6,3,3.2391000000000005,yes
1461,CHEMBL3736399,6.4,COc1ccc2[nH]nc(C(=O)NCC3CCN(Cc4ccc(C(=O)O)o4)CC3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3342E40>,412.1746698679999,6,3,2.5047000000000006,yes
1462,CHEMBL131254,6.39,O=C1NC(=O)C2=C1c1cn(c3ncccc13)CCOCCOCCOCCOCCOCCn1cc2c2cccnc21,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3342EB0>,575.237998396,11,1,2.0498000000000003,no
1463,CHEMBL2386100,6.39,CNCCCn1cc(C2=C(c3coc4ccccc34)C(=O)NC2=O)c2cc(Br)ccc21,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3342F20>,477.0688036,5,2,4.326700000000002,yes
1464,CHEMBL4452888,6.39,CCCOC(=O)c1cc(-c2ccc(/C=C3/NC(=S)NC3=O)o2)ccc1Cl,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3342F90>,390.04410564,5,2,3.5120000000000022,yes
1465,CHEMBL251196,6.39,Brc1cnn2c(NCc3cccnc3)cc(C3CCNCC3)nc12,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3345040>,386.0854567080001,6,2,2.9659000000000004,yes
1466,CHEMBL402228,6.39,COc1ccccc1N1CCN(CCCNC(=O)c2nc(-c3cccnc3)no2)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD33450B0>,422.206638692,8,1,2.0823,yes
1467,CHEMBL3828352,6.39,Cc1nc2ccccc2n1Cc1nnc(NC2CCCCC2)s1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3345120>,327.151766672,6,1,3.9891200000000024,yes
1468,CHEMBL347419,6.39,O=C1NC(=O)C(c2ccc(Cl)cc2)=C1Nc1cccc(O)c1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3345190>,314.045819892,4,3,2.5252,yes
1469,CHEMBL5081810,6.39,CN(c1ncnc2[nH]c3cc(Br)ccc3c12)[C@@H]1CCCN(CCC#N)C1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3345200>,412.1011067720001,5,1,3.6878800000000025,yes
1470,CHEMBL434484,6.39,CSc1ccc(NC2=C(c3ccccc3)C(=O)NC2=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3345270>,310.07759868799997,4,2,2.8881000000000006,yes
1471,CHEMBL321421,6.39,CCN(CC)Cc1c(C(=O)N/N=C/c2ccncc2)nnn1-c1nonc1N,<rdkit.Chem.rdchem.Mol object at 0x0000021AD33452E0>,384.1770698800001,11,2,0.23320000000000085,yes
1472,CHEMBL5186093,6.38,Nc1ccc2cc3cnccc3c([N+](=O)[O-])c2n1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3345350>,240.064725496,5,1,2.2734000000000005,yes
1473,CHEMBL4751581,6.38,COc1ccc(-c2ccnc(N[C@H]3CO[C@H]4[C@@H]3OC[C@@H]4NC(=O)Nc3cc(OC)cc(OC)c3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD33453C0>,507.211783648,9,3,2.937800000000001,yes
1474,CHEMBL4455516,6.38,Nc1ncc(-c2ccc(F)cc2)cc1/N=C/c1ccnc(NC(=O)C2CC2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3345430>,375.149538416,5,2,3.964000000000002,yes
1475,CHEMBL250369,6.38,CC(C)c1cc(NCc2cccnc2)n2ncc(Br)c2n1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD33454A0>,345.05890761200004,5,1,3.622300000000002,yes
1476,CHEMBL4758751,6.38,COc1ccc(-c2ccnc(N[C@H]3CO[C@H]4[C@@H]3OC[C@@H]4NC(=O)Nc3ccc(C(C)=O)cc3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3345510>,489.201218964,8,3,3.1232000000000015,yes
1477,CHEMBL407958,6.38,O=C(Nc1n[nH]c2nc(-c3ccccc3)c(-c3ccccc3)cc12)C1CC1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3345580>,354.148061196,3,2,4.640400000000002,yes
1478,CHEMBL3091532,6.37,Cn1c(N2CCO[C@@H](c3ccc(F)cc3)C2)nc(-c2ccncc2Cl)cc1=O,<rdkit.Chem.rdchem.Mol object at 0x0000021AD33455F0>,400.110231716,6,0,3.2127000000000017,yes
1479,CHEMBL4449570,6.37,C[S+]([O-])c1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)C3CCC3)c2)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3345660>,398.12127506800005,4,2,3.753800000000001,yes
1480,CHEMBL261439,6.37,Nc1n[nH]c2ncc(-c3ccccc3)cc12,<rdkit.Chem.rdchem.Mol object at 0x0000021AD33456D0>,210.09054632,3,2,2.2070999999999996,yes
1481,CHEMBL260344,6.37,O=C(Nc1n[nH]c2nc(-c3ccccc3)ccc12)C1CC1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3345740>,278.116761068,3,2,2.9734000000000016,yes
1482,CHEMBL231950,6.37,C/C(=C1/SC(=N)NC1=O)c1ccc(-c2ccc(S(N)(=O)=O)cc2)o1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD33457B0>,363.034747896,6,3,2.12277,yes
1483,CHEMBL1834113,6.36,Nc1c(F)c(NCCc2ccccc2)c(F)c2c1c(=O)c(C(=O)O)cn2C1CC1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3345820>,399.13944790799997,5,3,3.5496000000000016,yes
1484,CHEMBL360878,6.36,CCCCCC(=O)Nc1ncnc2oc(-c3ccc(OC)cc3)cc12,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3345890>,339.158291532,5,1,4.417200000000003,yes
1485,CHEMBL1630464,6.36,CS(=O)(=O)c1ccc(-c2nnc(Nc3ccccc3)o2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3345900>,315.067762276,6,1,2.883700000000001,yes
1486,CHEMBL1834327,6.36,CC1(C)Cn2cc(C(=O)O)c(=O)c3c(N)c(F)c(NCCNc4ccccn4)c(c32)O1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3345970>,427.165582404,8,4,2.511000000000001,yes
1487,CHEMBL483669,6.36,COc1cc2c(C3=C(c4coc5ccccc45)C(=O)NC3=O)cn(C)c2cc1Cl,<rdkit.Chem.rdchem.Mol object at 0x0000021AD33459E0>,406.07203464,5,1,4.153700000000003,yes
1488,CHEMBL3110142,6.36,Cc1ccccc1-n1nc(C)c2c3c(c4cccn4c21)C(=O)NC3=O,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3345A50>,330.111675688,5,1,2.778640000000001,yes
1489,CHEMBL1682342,6.35,c1ccc(CCc2cn(-c3ccc4[nH]ncc4c3)nn2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3345AC0>,289.13274548,4,1,2.9288000000000007,yes
1490,CHEMBL1682344,6.35,c1cc2[nH]ncc2cc1-c1c[nH]nn1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3345B30>,185.070145224,3,2,1.3479999999999994,yes
1491,CHEMBL160938,6.35,O=C1NC(=O)C(c2ccc(Cl)cc2)=C1Nc1cccc(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3345BA0>,332.01193292,3,2,3.4730000000000008,yes
1492,CHEMBL1682358,6.35,Nc1n[nH]c2ccc(-c3cc(Cc4ccccc4)no3)cc12,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3345C10>,290.116761068,4,2,3.390900000000002,yes
1493,CHEMBL261264,6.35,CCCC(=O)Nc1n[nH]c2ncc(-c3ccncc3)cc12,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3345C80>,281.1276601,4,2,2.7585000000000006,yes
1494,CHEMBL400240,6.35,CS(=O)(=O)c1ccc(Nc2cc(-c3ccccc3Cl)nc3c(Br)cnn23)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3345CF0>,475.97093646800005,6,1,4.959300000000003,yes
1495,CHEMBL77264,6.34,COc1ccc(-c2[nH]c3nccnc3c2C)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3345D60>,239.105862036,3,1,2.9419200000000014,yes
1496,CHEMBL1080072,6.34,COc1ccc2c(c1)nc(-c1nonc1N)n2C1CCC1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3345DD0>,285.12257472000005,7,1,2.4021,yes
1497,CHEMBL1076619,6.34,CC1=NNC(=O)/C1=N\Nc1ccccc1Cl,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3345E40>,236.046488588,4,2,1.6135999999999997,yes
1498,CHEMBL346107,6.34,O=C1NC(=O)C(N2CCc3ccccc32)=C1c1cccc(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3345EB0>,324.066555336,3,1,2.770200000000001,yes
1499,CHEMBL360573,6.34,CN(C)S(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@H](N)CC3)nc3c(C#N)cnn23)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3345F20>,454.1899430720001,9,3,2.27668,yes
1500,CHEMBL3099833,6.34,Cn1cc(C2=C(c3nn(CCCCN4CCOCC4)c4ncccc34)C(=O)NC2=O)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3345F90>,484.22228875599995,8,1,2.6026000000000007,yes
1501,CHEMBL3401123,6.34,C[C@@H]1CN(c2nc(-c3ccncc3F)cc(=O)n2C)[C@H](C)CO1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3341040>,318.149204068,6,0,1.5949999999999998,yes
1502,CHEMBL4518273,6.33,Cc1nc(-c2ccc3c(c2)OCO3)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD33410B0>,362.13789043599996,5,2,3.5243200000000012,yes
1503,CHEMBL160373,6.33,COc1cccc(C2=C(Nc3cccc(O)c3)C(=O)NC2=O)c1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3341120>,310.095356928,5,3,1.8803999999999992,yes
1504,CHEMBL4559431,6.33,O=C(/C=C/c1cnc2[nH]cc(-c3ccccc3)c2c1)NCc1ccc2[nH]ccc2c1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3341190>,392.16371126,2,3,5.040800000000003,yes
1505,CHEMBL4592870,6.33,COc1cccc(CCC(=O)Nc2cc(-c3[nH]c(SC)nc3-c3ccc(F)cc3)ccn2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3341200>,462.1525751960001,5,2,5.579600000000005,yes
1506,CHEMBL593375,6.33,Cc1occc1-c1nc(N)c(OC[C@@H](N)Cc2c[nH]c3ccccc23)cc1-c1cnc2[nH]nc(C)c2c1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3341270>,493.2226231040001,7,4,4.909040000000003,yes
1507,CHEMBL458636,6.33,CCOC(=O)Cn1sc(=O)n(-c2cccc(C(=O)OCC)c2)c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000021AD33412E0>,352.072907232,9,0,0.8005000000000002,yes
